Observation,Year,Sequence,Terminal Fate
FLORAL,Y3,0000,DORMANT
FLORAL,Y3,0000,DORMANT
FLORAL,Y3,0000,DORMANT
FLORAL,Y3,0000,DORMANT
FLORAL,Y3,0000,DORMANT
FLORAL,Y3,0000,DORMANT
FLORAL,Y3,0000,DORMANT
FLORAL,Y3,0000,DORMANT
FLORAL,Y3,0000,DORMANT
FLORAL,Y3,0000,DORMANT
FLORAL,Y3,0000,DORMANT
FLORAL,Y3,0000,DORMANT
FLORAL,Y3,0000,DORMANT
FLORAL,Y3,0000,DORMANT
FLORAL,Y3,0000,DORMANT
FLORAL,Y3,0000,DORMANT
FLORAL,Y3,0000,DORMANT
FLORAL,Y3,0000,DORMANT
FLORAL,Y3,0000,DORMANT
FLORAL,Y3,0000,DORMANT
FLORAL,Y3,0000,DORMANT
FLORAL,Y3,0000,DORMANT
FLORAL,Y3,0000,DORMANT
FLORAL,Y3,0000,DORMANT
FLORAL,Y3,0000,DORMANT
FLORAL,Y3,0000,DORMANT
FLORAL,Y3,0000,DORMANT
FLORAL,Y3,0000,DORMANT
FLORAL,Y3,0000,DORMANT
FLORAL,Y3,0000,DORMANT
FLORAL,Y3,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
LARGE,Y1,0000030004000404040020331,LARGE
LARGE,Y1,00000413000431000400034030003440420303043000400000,LARGE
LARGE,Y1,0000331400303000241000000000,LARGE
LARGE,Y1,00004030000000041440040424000040,MEDIUM
LARGE,Y1,00000033003014140340010014020021004000000404044,LARGE
LARGE,Y1,000000000303400000404443100000320000043330330030000,LARGE
LARGE,Y1,00000044444441304004000041000000000000001040044000400,LARGE
LARGE,Y1,0000000310001003000403110400401000220041000400,FLORAL
LARGE,Y1,0000000330004030003000000000044300100013003400444440000000030,FLORAL
LARGE,Y1,0000000000300040000000000,LARGE
LARGE,Y1,000000000034000320040030434010044400,LARGE
LARGE,Y1,000030340030000000440400000030201430010013000004001100440020044,FLORAL
LARGE,Y1,000000010002002012404013040300001301001033333333020000300,MEDIUM
LARGE,Y1,000000301304020204100100000303104302010000040101140,LARGE
LARGE,Y1,000000030100300000400440040004041000020010300333323000,LARGE
LARGE,Y1,00003040044444103100000040400000000121400101004143404004043030104,LARGE
LARGE,Y1,00000004444024000,LARGE
LARGE,Y1,0000030030330000033400000043101000000330000300400444440000000,LARGE
LARGE,Y1,00000002013300440400000301010012320104400040400,LARGE
LARGE,Y1,00000000033333303304403004010010000144001000333300000000000000,FLORAL
LARGE,Y1,00000304300400003424030140003030230300333000,FLORAL
LARGE,Y1,000003321000002400310000400020004040040000000110004034041000,MEDIUM
LARGE,Y1,0000030003300010030310040000400300400004002040000004420400,LARGE
LARGE,Y1,0000000300000400003440000004404001034040100130000404440303,FLORAL
LARGE,Y1,00000000430010102000430010104300200003342000000000,MEDIUM
LARGE,Y1,000000003330100410000102310033343300000,LARGE
LARGE,Y1,00000300011400441004430044000010040403221000000000104,LARGE
LARGE,Y1,000003300300004000000441003040000000000000004004400430000000000,LARGE
LARGE,Y1,0000000000000003200010040010300300004004100001000401,LARGE
LARGE,Y1,000001400000004400041204000400011040403000,LARGE
LARGE,Y1,00000440444300000,MEDIUM
LARGE,Y1,000040444000000,FLORAL
LARGE,Y1,000000000043100210000000400440101,MEDIUM
LARGE,Y1,00000000300003330001010004003440211,LARGE
LARGE,Y1,00000000000040440440030,FLORAL
LARGE,Y1,00000300430030013000404043134000000440100110,LARGE
LARGE,Y1,0000303000400240400000000000442443000300000,LARGE
LARGE,Y1,0000000000300430044400040030040404040010030000213040044030004,LARGE
LARGE,Y1,00000033004130402200001000400030004001000030444001032001040403004,LARGE
LARGE,Y1,00000003300100200410004404000200402204041000000023200440440440000,FLORAL
LARGE,Y1,000000000040440044000,FLORAL
LARGE,Y1,000000304440124404301130004103004003300344404440000,FLORAL
LARGE,Y1,000000443440000,FLORAL
LARGE,Y1,00000013010444440040022043400000244,LARGE
LARGE,Y1,0000000002410024000100003001,MEDIUM
LARGE,Y1,000000344000004140000400000441300401410400403200422300040000,LARGE
LARGE,Y1,00000033430330004324400001000400000400100400444044000,LARGE
LARGE,Y1,0000000330003101000300104042,LARGE
LARGE,Y1,000000111044000032041004000300000010010014040400444000040,FLORAL
LARGE,Y1,0000000000343004404040104040404004024000000000200000404404004142,LARGE
LARGE,Y1,0000000400440440003,FLORAL
LARGE,Y1,00000033033010000400001000000030440002034404400004000303234200000000,LARGE
LARGE,Y1,000003031043044040314301404034100000400004,FLORAL
LARGE,Y1,0000034410040000000000000410000014241040301,LARGE
LARGE,Y1,000003443010033040402100000243004404033034300200004443404440030,LARGE
LARGE,Y1,000000000330102000010000,LARGE
LARGE,Y1,0000004330332000042011400000430000,FLORAL
LARGE,Y1,0000003033300001000101040004040404004444440000,LARGE
LARGE,Y1,000003333003030340020401030033004404200011,LARGE
LARGE,Y1,0000003000000101000003002004013000010040304001001,LARGE
LARGE,Y1,0000000412040000002100004000000204020000,FLORAL
LARGE,Y1,0000003044030000000210004000000100340440000000000000000000000,FLORAL
LARGE,Y1,000000000330000004000000440000020100,LARGE
LARGE,Y1,00000000000000330330003040434040300400000441001444200044004000,MEDIUM
LARGE,Y1,0000000003333001010401,LARGE
LARGE,Y1,0000000000000100010000140,LARGE
LARGE,Y1,000004303000400400004000300400,FLORAL
LARGE,Y1,000040403030042001040124040430204,FLORAL
LARGE,Y1,00000034131000030104034034001324401014040043400,LARGE
LARGE,Y1,000000244400443000000000,LARGE
LARGE,Y1,0000300002304200000004102,MEDIUM
LARGE,Y1,0000040204001000000001400400010000000010040114,FLORAL
LARGE,Y1,00000030000204101030013440010,LARGE
LARGE,Y1,000003323240044401044000340440040000000130000001140044404044000000,FLORAL
LARGE,Y1,0000003010004000404200100000004022000423000001040044444044000000,LARGE
LARGE,Y1,000000003030000230000040004040,LARGE
LARGE,Y1,00000330004040003341300000000400410401004003002020440003,FLORAL
LARGE,Y1,00000002013304000400002211340003003010043040000334200,FLORAL
LARGE,Y1,00000000003000040030000040002000400,MEDIUM
LARGE,Y1,000033300200000010444010400002410,LARGE
LARGE,Y1,000000043400000000010120000000440400,FLORAL
LARGE,Y1,00000004031000000,LARGE
LARGE,Y1,00000300110044100140001000010010403000004000000140110042004004004200,LARGE
LARGE,Y1,0000000030000404400100010040000030044303004001400000440410000404,MEDIUM
LARGE,Y1,0000000001340441000404001404004000000001001404,FLORAL
LARGE,Y1,000000030001000002,FLORAL
LARGE,Y1,00000340303000400440210040300011003044400112404010,LARGE
LARGE,Y1,0000000330404010000000004010004403032430230000000,LARGE
LARGE,Y1,00000044444000000000000000,FLORAL
LARGE,Y1,00000003004044001000002030211040100003004,MEDIUM
LARGE,Y1,00000003033043030400400140010000000400,FLORAL
LARGE,Y1,00000003001002010310004101000404410040,LARGE
LARGE,Y1,00000030044003023040000044240,LARGE
LARGE,Y1,0000000333000004404231240100030300300104000004003044400000,LARGE
LARGE,Y1,00000330101000040400003100010000004030,FLORAL
LARGE,Y1,0000000404402244341043300040022,FLORAL
LARGE,Y1,0000030040100003003001000000000020404000430000013000001,LARGE
LARGE,Y1,0000030044400400004130002030000,FLORAL
LARGE,Y1,0000000434004240004330000400020,LARGE
LARGE,Y1,000000003003000000440030040440440000410000003004,LARGE
LARGE,Y2,0000004004040000000000000010210003300323000000,LARGE
LARGE,Y2,00000004004040040000,LARGE
LARGE,Y2,00010300040404440100044044444404410401441043030000000,FLORAL
LARGE,Y2,00010300040404440100044044444404410401441043030000000,MEDIUM
LARGE,Y2,00010300040404440100044044444404410401441043030000000,FLORAL
LARGE,Y2,000000000000044444414110200001122300000,FLORAL
LARGE,Y2,0000004004040000000000000010210003300323000000,FLORAL
LARGE,Y2,00230003203000000000004000044040000000444440400203020442340000,LARGE
LARGE,Y2,003333000320004004404044403444440000033000000000,MEDIUM
LARGE,Y2,00230003203000000000004000044040000000444440400203020442340000,FLORAL
LARGE,Y2,00000004004040040000,LARGE
LARGE,Y2,00010300040404440100044044444404410401441043030000000,MEDIUM
LARGE,Y2,100001030100000404004043001100300040000000231003040410000,FLORAL
LARGE,Y2,00000004004040040000,FLORAL
LARGE,Y2,00230003203000000000004000044040000000444440400203020442340000,FLORAL
LARGE,Y2,0000004004040000000000000010210003300323000000,LARGE
LARGE,Y2,000300444444440400400400134114220000000,MEDIUM
LARGE,Y2,100001030100000404004043001100300040000000231003040410000,MEDIUM
LARGE,Y2,0000004004040000000000000010210003300323000000,FLORAL
LARGE,Y2,0000004004040000000000000010210003300323000000,FLORAL
LARGE,Y2,00230003203000000000004000044040000000444440400203020442340000,FLORAL
LARGE,Y2,111100100400000000000000040400103000000030330300000,FLORAL
LARGE,Y2,000000000000044444414110200001122300000,FLORAL
LARGE,Y2,00010300040404440100044044444404410401441043030000000,FLORAL
LARGE,Y2,111100100400000000000000040400103000000030330300000,FLORAL
LARGE,Y2,003333000320004004404044403444440000033000000000,FLORAL
LARGE,Y2,00000004004040040000,FLORAL
LARGE,Y2,111100100400000000000000040400103000000030330300000,MEDIUM
LARGE,Y2,00010300040404440100044044444404410401441043030000000,MEDIUM
LARGE,Y2,0000004004040000000000000010210003300323000000,LARGE
LARGE,Y2,111100100400000000000000040400103000000030330300000,FLORAL
LARGE,Y2,111100100400000000000000040400103000000030330300000,FLORAL
LARGE,Y2,111100100400000000000000040400103000000030330300000,LARGE
LARGE,Y2,100001030100000404004043001100300040000000231003040410000,FLORAL
LARGE,Y2,100001030100000404004043001100300040000000231003040410000,FLORAL
LARGE,Y2,000300444444440400400400134114220000000,FLORAL
LARGE,Y2,00010300040404440100044044444404410401441043030000000,FLORAL
LARGE,Y2,00230003203000000000004000044040000000444440400203020442340000,FLORAL
LARGE,Y2,000300444444440400400400134114220000000,MEDIUM
LARGE,Y2,00010300040404440100044044444404410401441043030000000,MEDIUM
LARGE,Y2,00010300040404440100044044444404410401441043030000000,LARGE
LARGE,Y2,000300444444440400400400134114220000000,LARGE
LARGE,Y2,000000000000044444414110200001122300000,LARGE
LARGE,Y2,000300444444440400400400134114220000000,FLORAL
LARGE,Y2,000000000000044444414110200001122300000,MEDIUM
LARGE,Y2,00000004004040040000,FLORAL
LARGE,Y2,000300444444440400400400134114220000000,MEDIUM
LARGE,Y2,000000000000044444414110200001122300000,MEDIUM
LARGE,Y2,100001030100000404004043001100300040000000231003040410000,FLORAL
LARGE,Y2,00010300040404440100044044444404410401441043030000000,MEDIUM
LARGE,Y2,0000004004040000000000000010210003300323000000,FLORAL
LARGE,Y2,00010300040404440100044044444404410401441043030000000,LARGE
LARGE,Y2,003333000320004004404044403444440000033000000000,MEDIUM
LARGE,Y2,00230003203000000000004000044040000000444440400203020442340000,LARGE
LARGE,Y2,00000004004040040000,FLORAL
LARGE,Y2,111100100400000000000000040400103000000030330300000,FLORAL
LARGE,Y2,00000004004040040000,FLORAL
LARGE,Y2,00000004004040040000,LARGE
LARGE,Y2,003333000320004004404044403444440000033000000000,FLORAL
LARGE,Y2,00000004004040040000,FLORAL
LARGE,Y2,111100100400000000000000040400103000000030330300000,FLORAL
LARGE,Y2,000000000000044444414110200001122300000,LARGE
LARGE,Y2,100001030100000404004043001100300040000000231003040410000,MEDIUM
LARGE,Y2,000300444444440400400400134114220000000,FLORAL
LARGE,Y2,000300444444440400400400134114220000000,MEDIUM
LARGE,Y2,000300444444440400400400134114220000000,MEDIUM
LARGE,Y2,00000004004040040000,FLORAL
LARGE,Y2,00010300040404440100044044444404410401441043030000000,FLORAL
LARGE,Y2,000300444444440400400400134114220000000,LARGE
LARGE,Y2,000300444444440400400400134114220000000,FLORAL
LARGE,Y2,111100100400000000000000040400103000000030330300000,MEDIUM
LARGE,Y2,00000004004040040000,FLORAL
LARGE,Y2,003333000320004004404044403444440000033000000000,FLORAL
LARGE,Y2,00010300040404440100044044444404410401441043030000000,MEDIUM
LARGE,Y2,00000004004040040000,LARGE
LARGE,Y2,000300444444440400400400134114220000000,FLORAL
LARGE,Y2,003333000320004004404044403444440000033000000000,LARGE
LARGE,Y2,003333000320004004404044403444440000033000000000,FLORAL
LARGE,Y2,000300444444440400400400134114220000000,MEDIUM
LARGE,Y2,00230003203000000000004000044040000000444440400203020442340000,FLORAL
LARGE,Y2,003333000320004004404044403444440000033000000000,FLORAL
LARGE,Y2,0000004004040000000000000010210003300323000000,FLORAL
LARGE,Y2,000300444444440400400400134114220000000,FLORAL
LARGE,Y2,00010300040404440100044044444404410401441043030000000,MEDIUM
LARGE,Y2,00230003203000000000004000044040000000444440400203020442340000,FLORAL
LARGE,Y2,000300444444440400400400134114220000000,FLORAL
LARGE,Y2,111100100400000000000000040400103000000030330300000,MEDIUM
LARGE,Y2,100001030100000404004043001100300040000000231003040410000,FLORAL
LARGE,Y2,003333000320004004404044403444440000033000000000,LARGE
LARGE,Y2,00010300040404440100044044444404410401441043030000000,MEDIUM
LARGE,Y2,00230003203000000000004000044040000000444440400203020442340000,MEDIUM
LARGE,Y2,0000004004040000000000000010210003300323000000,FLORAL
LARGE,Y2,000000000000044444414110200001122300000,LARGE
LARGE,Y2,0000004004040000000000000010210003300323000000,MEDIUM
LARGE,Y2,00010300040404440100044044444404410401441043030000000,FLORAL
LARGE,Y2,003333000320004004404044403444440000033000000000,LARGE
LARGE,Y2,00230003203000000000004000044040000000444440400203020442340000,LARGE
LARGE,Y2,00230003203000000000004000044040000000444440400203020442340000,FLORAL
LARGE,Y2,0000004004040000000000000010210003300323000000,MEDIUM
LARGE,Y2,111100100400000000000000040400103000000030330300000,MEDIUM
LARGE,Y3,00000330000000,FLORAL
LARGE,Y3,00004304400,FLORAL
LARGE,Y3,0000000333303300,LARGE
LARGE,Y3,0000033030000,LARGE
LARGE,Y3,000000040344440400400,FLORAL
LARGE,Y3,000330343330000000000000,LARGE
LARGE,Y3,00333032030,LARGE
LARGE,Y3,00000003000344404404400020,LARGE
LARGE,Y3,000003340404044000,LARGE
LARGE,Y3,00003030,FLORAL
LARGE,Y3,00003404444440000000,FLORAL
LARGE,Y3,00000030333303330000,LARGE
LARGE,Y3,003003000043200040010002402040400424200410000,FLORAL
LARGE,Y3,033100340000033331320404004444004000000,MEDIUM
LARGE,Y3,000340440400000000000000,MEDIUM
LARGE,Y3,00000000330000040434004314400000043033023000000,FLORAL
LARGE,Y3,0000000033003333000000000001031144043043000004040404403004000,FLORAL
LARGE,Y3,000000000000000000000030000000000000,LARGE
LARGE,Y3,00000000000003002230000003000,LARGE
LARGE,Y3,00003300033033030000000,LARGE
LARGE,Y3,0003032340000000000000,MEDIUM
LARGE,Y3,00000000003040323000,LARGE
LARGE,Y3,00000003033003333303000,FLORAL
LARGE,Y3,000000333303003334043000,LARGE
LARGE,Y3,0000000000034000003000100,FLORAL
LARGE,Y3,003303000010000040002043004404200000410000,LARGE
LARGE,Y3,0000333033303030344040004300000000,FLORAL
LARGE,Y3,0000000000033330300003343320,FLORAL
LARGE,Y3,0003343000000003033303003000000000300,LARGE
LARGE,Y3,0003003230300030000,FLORAL
LARGE,Y3,000003030033333023020,FLORAL
LARGE,Y3,000000000000334000004434444000,FLORAL
LARGE,Y3,04004400404040403030000000,LARGE
LARGE,Y3,00000000000000330000033003423313003323200403444000,LARGE
LARGE,Y3,0000000030300040000000000000,FLORAL
LARGE,Y3,003033030003300000,LARGE
LARGE,Y3,00000000003004024444000000000,LARGE
LARGE,Y3,000303433403400044440440,FLORAL
LARGE,Y3,00000303300030444000400000,LARGE
LARGE,Y3,033004004000,FLORAL
LARGE,Y3,000003000020300000000030020,LARGE
LARGE,Y3,000333330300203043404040004000000,FLORAL
LARGE,Y3,000000033000000000,FLORAL
LARGE,Y3,040000400,MEDIUM
LARGE,Y3,000000,FLORAL
LARGE,Y3,0003430440000444010131102404220030300030000040044440400000,LARGE
LARGE,Y3,0000003440440444444444044444300030303000,LARGE
LARGE,Y3,00000003030000000,LARGE
LARGE,Y3,00030330444034000000,LARGE
LARGE,Y3,00000000444400000000000,FLORAL
LARGE,Y3,0000000000003044440444400,LARGE
LARGE,Y3,00000000020330,FLORAL
LARGE,Y3,0000333004430404400000,LARGE
LARGE,Y3,003333030304430444000,LARGE
LARGE,Y3,0000030033003323202000,FLORAL
LARGE,Y3,0033004044404044000000,FLORAL
LARGE,Y3,0003004440004000,FLORAL
LARGE,Y3,000000002333003300330344444440040,LARGE
LARGE,Y3,00000030010002014000003314021400400400010000000044043440000000,MEDIUM
LARGE,Y3,00000300040344404030000,FLORAL
LARGE,Y3,0000003440404000032404434003000,FLORAL
LARGE,Y3,003300003304000333330302230,MEDIUM
LARGE,Y3,0000000334030,LARGE
LARGE,Y3,000003000400400034004040404011244004040030000,FLORAL
LARGE,Y3,03300440000000040,FLORAL
LARGE,Y3,000040030333300330040400000004003100101022140002404044444444020,LARGE
LARGE,Y3,00033030433333303444000,FLORAL
LARGE,Y3,0000003004043040000000000,FLORAL
LARGE,Y3,00000303023,LARGE
LARGE,Y3,00000000330003300323300000000,LARGE
LARGE,Y3,000000040434440,FLORAL
LARGE,Y3,00000033000330333323023300000000000,LARGE
LARGE,Y3,000000300033323004043000404442000,LARGE
LARGE,Y3,000000030330333030232330000,MEDIUM
LARGE,Y3,0000003043230,FLORAL
LARGE,Y3,00000333003230002000000,MEDIUM
LARGE,Y3,000000333403300330003000000,SMALL
LARGE,Y3,000000003300000000300303344404400000000,FLORAL
LARGE,Y3,000000003000332303303333000000,LARGE
LARGE,Y3,0000000303330000000000000030,LARGE
LARGE,Y3,003223300000,MEDIUM
LARGE,Y3,0000000300404400440443304000,FLORAL
LARGE,Y3,00000003340000003,FLORAL
LARGE,Y3,00000333033330200003,FLORAL
LARGE,Y3,000000000044300,FLORAL
LARGE,Y3,0034000400401111030000030300,FLORAL
LARGE,Y3,000404404000030300,LARGE
LARGE,Y3,000030330000030000000,FLORAL
LARGE,Y3,00333000030000003000000000,LARGE
LARGE,Y3,0000034444000044400,FLORAL
LARGE,Y3,0000000000000000,LARGE
LARGE,Y3,00303330000303300,FLORAL
LARGE,Y3,00000000003040430000000000,FLORAL
LARGE,Y3,000003333010400020430130140024302003000400,FLORAL
LARGE,Y3,040440400404000000000000000003000020,LARGE
LARGE,Y3,00000000000004040044000000,MEDIUM
LARGE,Y3,00000003003003000,FLORAL
LARGE,Y3,00000033333333034404004400,FLORAL
LARGE,Y3,00000000000333004004444443030000,FLORAL
LARGE,Y3,000044440044400400444040300,FLORAL
LARGE,Y4,00004033033333303333220033330323000,LARGE
LARGE,Y4,000333030330000000000,LARGE
LARGE,Y4,0000003330344444000000000,FLORAL
LARGE,Y4,00000304003030333000,FLORAL
LARGE,Y4,00343030300,FLORAL
LARGE,Y4,003333333000000000003,FLORAL
LARGE,Y4,0033000033040400000000,FLORAL
LARGE,Y4,00003333033023030033303000000,FLORAL
LARGE,Y4,000033333000300300000,FLORAL
LARGE,Y4,000000033333043303000,LARGE
LARGE,Y4,0033033300,FLORAL
LARGE,Y4,00303300333303330,FLORAL
LARGE,Y4,0003330033300030000000,FLORAL
LARGE,Y4,000000303343000000300300032000,FLORAL
LARGE,Y4,00000000003333030000000,MEDIUM
LARGE,Y4,00000033300000330330000000000,FLORAL
LARGE,Y4,00000230000000,FLORAL
LARGE,Y4,0000000033033043330,FLORAL
LARGE,Y4,00000000333300300000,FLORAL
LARGE,Y4,0000030033333000003,LARGE
LARGE,Y4,000000004300300330003003303440000,FLORAL
LARGE,Y4,0000000000000300000000,LARGE
LARGE,Y4,0000303344004040300,LARGE
LARGE,Y4,0000330030000000,MEDIUM
LARGE,Y4,0000300000000,LARGE
LARGE,Y4,000000000000000000000,FLORAL
LARGE,Y4,00000300330333000,FLORAL
LARGE,Y4,000003033000000000300,MEDIUM
LARGE,Y4,00000000000000033234342000000,MEDIUM
LARGE,Y4,000030440440000000000000000,FLORAL
LARGE,Y4,0000000300000,FLORAL
LARGE,Y4,0000033333303330030000000000000,FLORAL
LARGE,Y4,0330000000000,LARGE
LARGE,Y4,0000000003033003300,LARGE
LARGE,Y4,000000000,FLORAL
LARGE,Y4,030330000033332340300,FLORAL
LARGE,Y4,00033332040000000,FLORAL
LARGE,Y4,0000003033033442300000000,LARGE
LARGE,Y4,00033300,FLORAL
LARGE,Y4,00000300033333330330303,FLORAL
LARGE,Y4,000300333330030430044440030,FLORAL
