Observation,Year,Sequence,Terminal Fate
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,MEDIUM
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,LARGE
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,MEDIUM
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,LARGE
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,MEDIUM
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,LARGE
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,LARGE
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,MEDIUM
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,MEDIUM
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,MEDIUM
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,LARGE
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,LARGE
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,MEDIUM
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,MEDIUM
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,MEDIUM
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,MEDIUM
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,MEDIUM
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,LARGE
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,LARGE
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,LARGE
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,MEDIUM
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,MEDIUM
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,LARGE
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,MEDIUM
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,LARGE
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,MEDIUM
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,MEDIUM
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,MEDIUM
SMALL,Y2,0000,MEDIUM
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,MEDIUM
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,LARGE
SMALL,Y2,0000,MEDIUM
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,MEDIUM
SMALL,Y2,0000,MEDIUM
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,MEDIUM
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,LARGE
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,LARGE
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,MEDIUM
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,MEDIUM
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,LARGE
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,MEDIUM
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,MEDIUM
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,MEDIUM
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,MEDIUM
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,MEDIUM
SMALL,Y2,0000,LARGE
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,LARGE
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,LARGE
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,MEDIUM
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,MEDIUM
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,MEDIUM
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,LARGE
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,MEDIUM
SMALL,Y2,0000,MEDIUM
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,MEDIUM
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,MEDIUM
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,LARGE
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,LARGE
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,MEDIUM
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,MEDIUM
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,LARGE
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,LARGE
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,MEDIUM
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,MEDIUM
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,MEDIUM
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,MEDIUM
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,LARGE
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,LARGE
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,MEDIUM
SMALL,Y2,0000,MEDIUM
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,LARGE
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,MEDIUM
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,LARGE
SMALL,Y2,0000,LARGE
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,MEDIUM
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,LARGE
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,LARGE
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,LARGE
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,LARGE
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,MEDIUM
SMALL,Y2,0000,MEDIUM
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,MEDIUM
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,LARGE
SMALL,Y2,0000,MEDIUM
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,LARGE
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,MEDIUM
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,MEDIUM
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,MEDIUM
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,SMALL
SMALL,Y2,0000,FLORAL
SMALL,Y2,0000,FLORAL
