Observation,Year,Sequence,Terminal Fate
FLORAL,Y3,0000,DORMANT
FLORAL,Y3,0000,DORMANT
FLORAL,Y3,0000,DORMANT
FLORAL,Y3,0000,DORMANT
FLORAL,Y3,0000,DORMANT
FLORAL,Y3,0000,DORMANT
FLORAL,Y3,0000,DORMANT
FLORAL,Y3,0000,DORMANT
FLORAL,Y3,0000,DORMANT
FLORAL,Y3,0000,DORMANT
FLORAL,Y3,0000,DORMANT
FLORAL,Y3,0000,DORMANT
FLORAL,Y3,0000,DORMANT
FLORAL,Y3,0000,DORMANT
FLORAL,Y3,0000,DORMANT
FLORAL,Y3,0000,DORMANT
FLORAL,Y3,0000,DORMANT
FLORAL,Y3,0000,DORMANT
FLORAL,Y3,0000,DORMANT
FLORAL,Y3,0000,DORMANT
FLORAL,Y3,0000,DORMANT
FLORAL,Y3,0000,DORMANT
FLORAL,Y3,0000,DORMANT
FLORAL,Y3,0000,DORMANT
FLORAL,Y3,0000,DORMANT
FLORAL,Y3,0000,DORMANT
FLORAL,Y3,0000,DORMANT
FLORAL,Y3,0000,DORMANT
FLORAL,Y3,0000,DORMANT
FLORAL,Y3,0000,DORMANT
FLORAL,Y3,0000,DORMANT
FLORAL,Y3,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y4,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
FLORAL,Y5,0000,DORMANT
LARGE,Y1,00030300303334302004300333043043303000000,FLORAL
LARGE,Y1,000003333030030333333000033333003333300000,LARGE
LARGE,Y1,00002330003223422232403000200334030303300000,LARGE
LARGE,Y1,0003033303234023301333330303033030000000000,FLORAL
LARGE,Y1,000000333003334203010333333000000000000000,FLORAL
LARGE,Y1,03330233302431444003320330200030330000000000,FLORAL
LARGE,Y1,00400303030033400000000,LARGE
LARGE,Y1,000033000330333403000000000,LARGE
LARGE,Y1,000000030000000,FLORAL
LARGE,Y1,0000000000030404000003333200300330330000000,MEDIUM
LARGE,Y1,00000300000300000000,FLORAL
LARGE,Y1,030000303234233323040233013033330300000000000,LARGE
LARGE,Y1,0000033220003003030302330433300333433030000000,LARGE
LARGE,Y1,3000000003032024330303000000,FLORAL
LARGE,Y1,00000000300030333303033033000303333300000000000,MEDIUM
LARGE,Y1,0000040000002433033033000000000,FLORAL
LARGE,Y1,000030003330033333303000000,LARGE
LARGE,Y1,0333323400330300004000100001444040144000024040003203003,LARGE
LARGE,Y1,0000300000030330000000000,MEDIUM
LARGE,Y1,0000304333300233300034303033033033000000000,LARGE
LARGE,Y1,000003304004343333040333000003300003033300000,FLORAL
LARGE,Y1,000033000003330403333330333333303003333300,FLORAL
LARGE,Y1,0023233000333003133333300300300300333000000,MEDIUM
LARGE,Y1,0000000000003304200403203300003033033030333334332000000000,MEDIUM
LARGE,Y1,00000332033003033302333000334233333300000000000,LARGE
LARGE,Y1,0000003303343033303030330000,LARGE
LARGE,Y1,20000300333202330333300334333334033330000,LARGE
LARGE,Y1,00020033304002400330333330333333330333330003300000,FLORAL
LARGE,Y1,000323003200330240033202233323333330000000,MEDIUM
LARGE,Y1,00042033333032200433033000333300333320303333000000,MEDIUM
LARGE,Y1,0000332320300033333033003003303030300000000,MEDIUM
LARGE,Y1,00000000000333303003303000,LARGE
LARGE,Y1,00000000432203030003303432333303000000000,LARGE
LARGE,Y1,000030432003030030000033330034333304300000,LARGE
LARGE,Y1,00003100433333003033333000000,FLORAL
LARGE,Y1,00000003033332234330323034233000020000000,MEDIUM
LARGE,Y1,000000000400323343430003000032302033303300000,LARGE
LARGE,Y1,000000000430320033340330000332303330303030333003000000000,MEDIUM
LARGE,Y1,03433333303330330003000403000000000,MEDIUM
LARGE,Y1,00033034032030033003303303000333003030000,FLORAL
LARGE,Y1,00004204004240013000302320033003003000000,LARGE
LARGE,Y1,00020322000303334030033033003003430330000000,LARGE
LARGE,Y1,000003331033000023033333242003030330333000,LARGE
LARGE,Y1,030000330300000000,LARGE
LARGE,Y1,033303303303300000000000,MEDIUM
LARGE,Y1,00330023300000040000002430000401000430000002,MEDIUM
LARGE,Y1,00000000203403300330330333303333330300000,LARGE
LARGE,Y1,00000300000300404334400333003234323000000,LARGE
LARGE,Y1,00233000233430043023320200034430003300300000,FLORAL
LARGE,Y1,00300004304000300333003303030433030300000000,LARGE
LARGE,Y1,003003303000030003301303333033330300000000,LARGE
LARGE,Y1,0000343300330033343001332330000424303003330000000,LARGE
LARGE,Y1,0000300000000000,FLORAL
LARGE,Y1,0000003230033303403303004303333003330000000,FLORAL
LARGE,Y1,0040000000000000000,FLORAL
LARGE,Y1,000000220323022324230300004333032322033302003000000,LARGE
LARGE,Y1,000000423301003333003300333300123303300003300000,MEDIUM
LARGE,Y1,00000002330423303302333300330034300000000,FLORAL
LARGE,Y1,00000000000000000,MEDIUM
LARGE,Y1,00030000003003300030000000,LARGE
LARGE,Y1,00000000002003403022333000030030000000000,LARGE
LARGE,Y1,00000030400033300330400330000300030030000000000,LARGE
LARGE,Y1,000000000000000300330000000,LARGE
LARGE,Y1,00000040304040004334402000300403330000000,LARGE
LARGE,Y1,00003343020330000333003333333000000000,LARGE
LARGE,Y1,0000000303033300333300333303033300000000000,LARGE
LARGE,Y1,00300030300214332303030023420033300000000,MEDIUM
LARGE,Y1,0000000003000030332000030433034042433233333003423330000,LARGE
LARGE,Y1,00002340224323330023033023330000000000000000,FLORAL
LARGE,Y1,0003033032040003333000333303300300333000000000,FLORAL
LARGE,Y1,0000233400300333343003333003300000030000000,LARGE
LARGE,Y1,000000000000000000000330000433330000000000,MEDIUM
LARGE,Y1,0000032033000000330030030300000000,FLORAL
LARGE,Y1,0000043333403433034434203233300400400300340020330000000,LARGE
LARGE,Y1,0003030333030332033200033320002003000303043000,LARGE
LARGE,Y1,03403043323303003030003202033033033333000000,LARGE
LARGE,Y1,00032432033333303003000000,LARGE
LARGE,Y1,0000003333303433333033000000,LARGE
LARGE,Y1,0000003444330022223330000400003330030300000,FLORAL
LARGE,Y1,300000000030034330300000000,FLORAL
LARGE,Y1,0000303030300333030333330000000000000,LARGE
LARGE,Y1,00000033333020404030323321022300330033000,LARGE
LARGE,Y1,0043330303030400003000333030300003303000000,FLORAL
LARGE,Y1,002233300020220303004320000043403333303033333300000000000,LARGE
LARGE,Y1,00000000003330303200034033303233300034302000000,LARGE
LARGE,Y1,00200303433033003001033040340000333333303303330333000,FLORAL
LARGE,Y1,000000000000003000000000,LARGE
LARGE,Y1,0000000330003333300333403433333000,MEDIUM
LARGE,Y1,0000002300302023203033203333030330030000000,FLORAL
LARGE,Y1,0333303331002022033202023433303300300000000,MEDIUM
LARGE,Y1,000340033330303034000000000,FLORAL
LARGE,Y1,0023320230030420043034000000030333020030000,FLORAL
LARGE,Y1,00003004033030230000203330033333203333000,LARGE
LARGE,Y1,003033000333303030303033333330333304300000000,LARGE
LARGE,Y1,00003330004000033334433433030033330300000000,FLORAL
LARGE,Y1,0000000003022202300303000430000,LARGE
LARGE,Y1,300003434302233033300300303300,FLORAL
LARGE,Y1,00003323333203333000003033333330300000000,LARGE
LARGE,Y1,0000330033003433033044030003000330303033033300000,LARGE
LARGE,Y1,0000000000003303333303330030033303333300000,FLORAL
LARGE,Y2,003333000320004004404044403444440000033000000000,LARGE
LARGE,Y2,0000004004040000000000000010210003300323000000,LARGE
LARGE,Y2,003333000320004004404044403444440000033000000000,LARGE
LARGE,Y2,100001030100000404004043001100300040000000231003040410000,LARGE
LARGE,Y2,003333000320004004404044403444440000033000000000,MEDIUM
LARGE,Y2,000300444444440400400400134114220000000,LARGE
LARGE,Y2,00230003203000000000004000044040000000444440400203020442340000,FLORAL
LARGE,Y2,000300444444440400400400134114220000000,FLORAL
LARGE,Y2,111100100400000000000000040400103000000030330300000,LARGE
LARGE,Y2,0000004004040000000000000010210003300323000000,LARGE
LARGE,Y2,00000004004040040000,FLORAL
LARGE,Y2,003333000320004004404044403444440000033000000000,MEDIUM
LARGE,Y2,111100100400000000000000040400103000000030330300000,FLORAL
LARGE,Y2,00230003203000000000004000044040000000444440400203020442340000,LARGE
LARGE,Y2,000300444444440400400400134114220000000,LARGE
LARGE,Y2,003333000320004004404044403444440000033000000000,LARGE
LARGE,Y2,100001030100000404004043001100300040000000231003040410000,MEDIUM
LARGE,Y2,000000000000044444414110200001122300000,FLORAL
LARGE,Y2,000300444444440400400400134114220000000,LARGE
LARGE,Y2,00230003203000000000004000044040000000444440400203020442340000,FLORAL
LARGE,Y2,00000004004040040000,LARGE
LARGE,Y2,000300444444440400400400134114220000000,LARGE
LARGE,Y2,000300444444440400400400134114220000000,LARGE
LARGE,Y2,111100100400000000000000040400103000000030330300000,LARGE
LARGE,Y2,100001030100000404004043001100300040000000231003040410000,LARGE
LARGE,Y2,00010300040404440100044044444404410401441043030000000,LARGE
LARGE,Y2,100001030100000404004043001100300040000000231003040410000,MEDIUM
LARGE,Y2,00000004004040040000,FLORAL
LARGE,Y2,003333000320004004404044403444440000033000000000,FLORAL
LARGE,Y2,000000000000044444414110200001122300000,FLORAL
LARGE,Y2,003333000320004004404044403444440000033000000000,LARGE
LARGE,Y2,00000004004040040000,FLORAL
LARGE,Y2,00000004004040040000,LARGE
LARGE,Y2,000000000000044444414110200001122300000,FLORAL
LARGE,Y2,00010300040404440100044044444404410401441043030000000,LARGE
LARGE,Y2,00230003203000000000004000044040000000444440400203020442340000,LARGE
LARGE,Y2,00230003203000000000004000044040000000444440400203020442340000,LARGE
LARGE,Y2,000300444444440400400400134114220000000,FLORAL
LARGE,Y2,100001030100000404004043001100300040000000231003040410000,MEDIUM
LARGE,Y2,0000004004040000000000000010210003300323000000,LARGE
LARGE,Y2,000300444444440400400400134114220000000,LARGE
LARGE,Y2,00230003203000000000004000044040000000444440400203020442340000,MEDIUM
LARGE,Y2,111100100400000000000000040400103000000030330300000,MEDIUM
LARGE,Y2,000300444444440400400400134114220000000,LARGE
LARGE,Y2,003333000320004004404044403444440000033000000000,LARGE
LARGE,Y2,000000000000044444414110200001122300000,LARGE
LARGE,Y2,0000004004040000000000000010210003300323000000,LARGE
LARGE,Y2,0000004004040000000000000010210003300323000000,FLORAL
LARGE,Y2,100001030100000404004043001100300040000000231003040410000,MEDIUM
LARGE,Y2,00230003203000000000004000044040000000444440400203020442340000,FLORAL
LARGE,Y2,000300444444440400400400134114220000000,LARGE
LARGE,Y2,111100100400000000000000040400103000000030330300000,MEDIUM
LARGE,Y2,0000004004040000000000000010210003300323000000,FLORAL
LARGE,Y2,00230003203000000000004000044040000000444440400203020442340000,LARGE
LARGE,Y2,000000000000044444414110200001122300000,LARGE
LARGE,Y2,00230003203000000000004000044040000000444440400203020442340000,LARGE
LARGE,Y2,00010300040404440100044044444404410401441043030000000,FLORAL
LARGE,Y2,111100100400000000000000040400103000000030330300000,FLORAL
LARGE,Y2,00000004004040040000,MEDIUM
LARGE,Y2,111100100400000000000000040400103000000030330300000,MEDIUM
LARGE,Y2,100001030100000404004043001100300040000000231003040410000,LARGE
LARGE,Y2,000000000000044444414110200001122300000,LARGE
LARGE,Y2,000000000000044444414110200001122300000,LARGE
LARGE,Y2,00010300040404440100044044444404410401441043030000000,MEDIUM
LARGE,Y2,00000004004040040000,FLORAL
LARGE,Y2,111100100400000000000000040400103000000030330300000,LARGE
LARGE,Y2,00010300040404440100044044444404410401441043030000000,MEDIUM
LARGE,Y2,000300444444440400400400134114220000000,LARGE
LARGE,Y2,00000004004040040000,MEDIUM
LARGE,Y2,000300444444440400400400134114220000000,LARGE
LARGE,Y2,0000004004040000000000000010210003300323000000,LARGE
LARGE,Y2,000000000000044444414110200001122300000,LARGE
LARGE,Y2,111100100400000000000000040400103000000030330300000,LARGE
LARGE,Y2,00010300040404440100044044444404410401441043030000000,FLORAL
LARGE,Y2,00010300040404440100044044444404410401441043030000000,LARGE
LARGE,Y2,000000000000044444414110200001122300000,FLORAL
LARGE,Y2,00230003203000000000004000044040000000444440400203020442340000,MEDIUM
LARGE,Y2,000000000000044444414110200001122300000,MEDIUM
LARGE,Y2,000300444444440400400400134114220000000,LARGE
LARGE,Y2,000000000000044444414110200001122300000,LARGE
LARGE,Y2,000000000000044444414110200001122300000,FLORAL
LARGE,Y2,00230003203000000000004000044040000000444440400203020442340000,MEDIUM
LARGE,Y2,00000004004040040000,LARGE
LARGE,Y2,00010300040404440100044044444404410401441043030000000,LARGE
LARGE,Y2,000000000000044444414110200001122300000,FLORAL
LARGE,Y2,00000004004040040000,LARGE
LARGE,Y2,00010300040404440100044044444404410401441043030000000,LARGE
LARGE,Y2,00230003203000000000004000044040000000444440400203020442340000,MEDIUM
LARGE,Y2,111100100400000000000000040400103000000030330300000,FLORAL
LARGE,Y2,003333000320004004404044403444440000033000000000,LARGE
LARGE,Y2,0000004004040000000000000010210003300323000000,FLORAL
LARGE,Y2,111100100400000000000000040400103000000030330300000,LARGE
LARGE,Y2,00000004004040040000,FLORAL
LARGE,Y2,100001030100000404004043001100300040000000231003040410000,LARGE
LARGE,Y2,00010300040404440100044044444404410401441043030000000,FLORAL
LARGE,Y2,00230003203000000000004000044040000000444440400203020442340000,LARGE
LARGE,Y2,00010300040404440100044044444404410401441043030000000,FLORAL
LARGE,Y2,0000004004040000000000000010210003300323000000,FLORAL
LARGE,Y2,00230003203000000000004000044040000000444440400203020442340000,LARGE
LARGE,Y2,100001030100000404004043001100300040000000231003040410000,MEDIUM
LARGE,Y3,000000443333300,FLORAL
LARGE,Y3,00000000000040443003033300000000000,FLORAL
LARGE,Y3,00100000044344440000,FLORAL
LARGE,Y3,001030204044000400040000040000330033040000000003000,FLORAL
LARGE,Y3,0000403330333400,FLORAL
LARGE,Y3,004400434330030330333003300,FLORAL
LARGE,Y3,00000000404040444030330000000000,FLORAL
LARGE,Y3,040040330000033300,MEDIUM
LARGE,Y3,00000000011420002024000042000032000003033300000,FLORAL
LARGE,Y3,000000000000044040020400000004004020010001001400023000030030000,LARGE
LARGE,Y3,00404043440030000000,FLORAL
LARGE,Y3,004044444044003030333333033034003300000000,FLORAL
LARGE,Y3,00000333333000000000,FLORAL
LARGE,Y3,000400300033230000000,FLORAL
LARGE,Y3,000000030000430400030030030,LARGE
LARGE,Y3,000003233200333000000,FLORAL
LARGE,Y3,00000033300030000000,MEDIUM
LARGE,Y3,000300000000444320004000000000,LARGE
LARGE,Y3,30033403000000000,MEDIUM
LARGE,Y3,000400000000000430400043334033030,LARGE
LARGE,Y3,0000030000000000000033000000,FLORAL
LARGE,Y3,03044440444040000003404000040400400000000,FLORAL
LARGE,Y3,0030000040300000000000,FLORAL
LARGE,Y3,0000000000003202333300030300300030030000000000,FLORAL
LARGE,Y3,00000000000433223303002030300,FLORAL
LARGE,Y3,00000303000003300,FLORAL
LARGE,Y3,000000033403300000,MEDIUM
LARGE,Y3,0040233300000000,FLORAL
LARGE,Y3,000000303300000000,FLORAL
LARGE,Y3,000000330330000330000,LARGE
LARGE,Y3,03223033333033000000,FLORAL
LARGE,Y3,00000004443000000,FLORAL
LARGE,Y3,0000400313330330030003300030030330000,FLORAL
LARGE,Y3,000330000000000000,LARGE
LARGE,Y3,00300040001000410000303001000004302303343000000,LARGE
LARGE,Y3,0033303400300000,LARGE
LARGE,Y3,03303003000000000,FLORAL
LARGE,Y3,400000000000444444004040443300000000,LARGE
LARGE,Y3,010000310042000304040000304430344400000000,MEDIUM
LARGE,Y3,30000044300330030000000,MEDIUM
LARGE,Y3,0000000000003000,FLORAL
LARGE,Y3,04004000420203030000000000,FLORAL
LARGE,Y3,0400344003033303300000000,FLORAL
LARGE,Y3,00303433330000333000000000,MEDIUM
LARGE,Y3,0440040404440040333000000,FLORAL
LARGE,Y3,034040230000000,LARGE
LARGE,Y3,00000004444440310400040430000000040000033303000000000000,FLORAL
LARGE,Y3,040040040444440000000,MEDIUM
LARGE,Y3,00000044003303303030333033333000000000000,FLORAL
LARGE,Y3,004000203000300300000,FLORAL
LARGE,Y3,0033433230333330330000000,FLORAL
LARGE,Y3,000044400004004410400300000002043000000000000,LARGE
LARGE,Y3,04040333100003400000300400030300,FLORAL
LARGE,Y3,000020000333000000,LARGE
LARGE,Y3,00300440404344333300000000000,FLORAL
LARGE,Y3,0300030330300000000000,LARGE
LARGE,Y3,000234030330000,FLORAL
LARGE,Y3,00000004440043300,FLORAL
LARGE,Y3,00004343040304440000000,MEDIUM
LARGE,Y3,000000000000000000333003300,LARGE
LARGE,Y3,000004044000300033000,FLORAL
LARGE,Y3,00023303223000000,LARGE
LARGE,Y3,000302430003333040303333303000000,LARGE
LARGE,Y3,0000004004404330000000,MEDIUM
LARGE,Y3,0004404400000000,LARGE
LARGE,Y3,0400300332000030034030000000,MEDIUM
LARGE,Y3,43324303303000000000,FLORAL
LARGE,Y3,000044443233330034343000,FLORAL
LARGE,Y3,00000004430000000,LARGE
LARGE,Y3,0003343300000000,MEDIUM
LARGE,Y3,00003330030034000000,FLORAL
LARGE,Y3,0000043000343000000,MEDIUM
LARGE,Y3,00000003000044430300003300333000030330300000,LARGE
LARGE,Y3,044040440000000,FLORAL
LARGE,Y3,00030033003330000,FLORAL
LARGE,Y3,030000000440000433000000,MEDIUM
LARGE,Y3,0000400044044044444000033034000000000,MEDIUM
LARGE,Y3,00003440440404433300000000,LARGE
LARGE,Y3,003033030003000,FLORAL
LARGE,Y3,0000000000033033000000,FLORAL
LARGE,Y3,0000000444040303030303003000000000,LARGE
LARGE,Y3,0000040000043000233003000000,LARGE
LARGE,Y3,000000000004000303000000000,FLORAL
LARGE,Y3,00300004400400010000,MEDIUM
LARGE,Y3,00003030000000000,FLORAL
LARGE,Y3,044404443330000000000,FLORAL
LARGE,Y3,000404440330333030003000,FLORAL
LARGE,Y3,000003443044033030030000,FLORAL
LARGE,Y3,30444011400404000004010101013030200004030034100030030000000,FLORAL
LARGE,Y3,0004400040444433000000,FLORAL
LARGE,Y3,04400400333000000,FLORAL
LARGE,Y3,04000400400000130000001300010044412034330300,LARGE
LARGE,Y3,003004003000000000000,LARGE
LARGE,Y3,00000404444044000343300000,LARGE
LARGE,Y3,0040404000300000000,LARGE
LARGE,Y3,0000004400000440044440034403300330330000000,FLORAL
LARGE,Y3,00000034400400000,FLORAL
LARGE,Y3,0044400403040430000000,FLORAL
LARGE,Y3,0004040040044430443043333303000,MEDIUM
LARGE,Y3,0000000004040004400,MEDIUM
LARGE,Y4,00003333333300000,LARGE
LARGE,Y4,0033330034033040000,FLORAL
LARGE,Y4,3000030001030333000000,LARGE
LARGE,Y4,00033000333300000,FLORAL
LARGE,Y4,0000030434433030330300,LARGE
LARGE,Y4,00000033343333033000000000,MEDIUM
LARGE,Y4,0003030320203300413030433000000,FLORAL
LARGE,Y4,000004403424403004430033300,FLORAL
LARGE,Y4,000004404400300,FLORAL
LARGE,Y4,00000003034033300000,MEDIUM
LARGE,Y4,0003030300000000,LARGE
LARGE,Y4,00300000003320300300,FLORAL
LARGE,Y4,00032003330330300,LARGE
LARGE,Y4,004030303030030300000,MEDIUM
LARGE,Y4,0030033330333000000000000000,FLORAL
LARGE,Y4,0000000000000000000440244440000,FLORAL
LARGE,Y4,003000000002002033000,MEDIUM
LARGE,Y4,000000000403030,FLORAL
LARGE,Y4,00010034300000000000000,LARGE
LARGE,Y4,000030030300003303330000000,LARGE
LARGE,Y4,000000000000000,FLORAL
LARGE,Y4,023220030300000,LARGE
LARGE,Y4,000003000003003034303000000000,FLORAL
LARGE,Y4,00000000043333330000,MEDIUM
LARGE,Y4,000040040404030303000,FLORAL
LARGE,Y4,00404040300300000000,LARGE
LARGE,Y4,000003333030033300000,MEDIUM
LARGE,Y4,0003030032033333300,LARGE
LARGE,Y4,000000330030000000,FLORAL
LARGE,Y4,00003000303332033300000034300,FLORAL
LARGE,Y4,00000002020030033300003330030000,FLORAL
LARGE,Y4,0000003033343000000000,LARGE
LARGE,Y4,00000332433323333300000000000,FLORAL
LARGE,Y4,000000040404404000000333330000,LARGE
LARGE,Y4,0000030340303000000,FLORAL
LARGE,Y4,3000004434444000000,FLORAL
LARGE,Y4,00000333400300000,FLORAL
LARGE,Y4,03000003042330000330000,FLORAL
LARGE,Y4,000300000030030330330000,FLORAL
LARGE,Y4,000430304300300300000000,LARGE
LARGE,Y4,000030030000000330030,LARGE
LARGE,Y4,00000440003033333300000,LARGE
LARGE,Y4,00033033330330000,FLORAL
LARGE,Y4,0000034440444343000,MEDIUM
